season,week,game_type,date,time_et,neutral,away,home,score_diff,winner,team_winner,first_downs,passing_first_downs,rushing_first_downs,penalty_first_downs,third_down_completion,third_down_att,fourth_down_comp,fourth_down_att,plays,drives,yards,pass_comp,pass_att,pass_yards,sacks,sack_yards,rush_att,rush_yards,penalties,penalty_yards,redzone_comp,redzone_att,fumbles,interceptions,def_st_td
2006,10,Regular,11/12/06,1:00 PM,FALSE,Commanders,Eagles,24,home,Eagles,2,4,0,-2,3,2,0,-1,-2,0,122,-4,-6,123,1,2,3,-1,-1,-5,0,1,0,-1,2
2006,10,Regular,11/12/06,1:00 PM,FALSE,Chiefs,Dolphins,3,home,Dolphins,2,-1,4,-1,4,3,0,0,13,0,41,4,-2,4,-2,-4,17,37,-6,-62,0,0,1,0,0
2006,10,Regular,11/12/06,1:00 PM,FALSE,Texans,Jaguars,-3,away,Texans,-5,0,-3,-2,-3,-9,-1,-1,-25,-2,16,-2,-1,46,-1,-8,-23,-30,3,14,0,-5,0,4,0
2006,10,Regular,11/12/06,1:00 PM,FALSE,Ravens,Titans,-1,away,Ravens,0,-5,5,0,-2,-1,-1,0,-4,2,-54,-16,-22,-166,1,4,17,112,-5,-71,2,3,0,-1,0
2006,10,Regular,11/12/06,1:00 PM,FALSE,Browns,Falcons,-4,away,Browns,7,5,2,0,4,3,-1,0,17,0,107,0,19,49,-4,-17,2,58,1,24,-1,0,-1,2,0
2006,10,Regular,11/12/06,1:00 PM,FALSE,Bills,Colts,1,home,Colts,16,10,7,-1,-2,-6,-1,-1,21,1,222,19,27,185,-4,-32,-2,37,1,14,2,0,2,0,-2
2006,10,Regular,11/12/06,1:00 PM,FALSE,49ers,Lions,-6,away,49ers,-1,0,-3,2,-7,-10,0,1,-18,-1,-64,5,9,63,0,3,-27,-127,0,-11,1,0,2,1,0
2006,10,Regular,11/12/06,1:00 PM,FALSE,Chargers,Bengals,-8,away,Chargers,4,3,1,0,-4,-2,0,1,7,-1,114,7,6,93,0,9,1,21,1,-1,-3,-1,1,0,0
2006,10,Regular,11/12/06,4:05 PM,FALSE,Broncos,Raiders,-4,away,Broncos,0,-2,1,1,2,2,-1,-2,3,-1,-20,-2,2,-3,1,7,0,-17,-1,10,0,0,2,-3,0
2006,10,Regular,11/12/06,4:15 PM,FALSE,Cowboys,Cardinals,-17,away,Cowboys,-3,-3,-2,2,-2,1,2,1,-3,-1,-139,0,9,-99,1,7,-13,-40,-3,-34,0,-1,1,2,0
2006,10,Regular,11/12/06,4:15 PM,FALSE,Saints,Steelers,7,home,Steelers,-10,-7,-1,-2,-3,-4,-1,-1,-21,1,-46,-14,-19,-143,1,9,-3,97,2,9,-1,-1,-3,0,-1
2006,10,Regular,11/12/06,4:15 PM,FALSE,Rams,Seahawks,2,home,Seahawks,1,-1,1,1,-2,-3,0,-2,-9,2,-16,-11,-17,-68,2,14,6,52,-4,-42,1,-1,2,-1,-1
2006,10,Regular,11/12/06,8:15 PM,FALSE,Bears,Giants,-18,away,Bears,-6,-3,-1,-2,-7,-6,0,0,-15,1,-103,-4,2,-135,0,10,-17,32,1,16,-1,1,-1,1,0
2006,10,Regular,11/13/06,8:30 PM,FALSE,Buccaneers,Panthers,14,home,Panthers,4,0,3,1,3,1,0,-1,7,-2,96,5,2,87,-3,-20,8,9,0,-1,1,1,-1,-1,0
2006,11,Regular,11/19/06,1:00 PM,FALSE,Rams,Panthers,15,home,Panthers,12,1,12,-1,4,3,0,0,23,3,300,-6,-8,89,-4,-40,35,211,3,40,0,2,0,1,0
2006,11,Regular,11/19/06,1:00 PM,FALSE,Commanders,Buccaneers,3,home,Buccaneers,4,-3,5,2,2,0,-2,-2,7,0,107,-5,-13,-15,-1,-3,21,122,1,16,-1,2,0,1,0
2006,11,Regular,11/19/06,1:00 PM,FALSE,Titans,Eagles,-18,away,Titans,9,8,1,0,6,10,1,2,34,-4,97,24,39,183,-3,-17,-2,-86,6,49,0,-1,1,1,-3
2006,11,Regular,11/19/06,1:00 PM,FALSE,Bears,Jets,-10,away,Bears,3,6,-2,-1,2,3,0,1,9,0,-20,8,13,45,1,-2,-5,-65,-4,-25,0,0,0,2,0
2006,11,Regular,11/19/06,1:00 PM,FALSE,Patriots,Packers,-35,away,Patriots,-17,-9,-6,-2,-7,-4,-2,-1,-25,-1,-237,-11,-4,-159,3,20,-24,-78,-3,-6,-4,-4,0,0,0
2006,11,Regular,11/19/06,1:00 PM,FALSE,Vikings,Dolphins,4,home,Dolphins,-10,-3,-6,-1,0,-4,-4,-4,-26,-1,-107,0,-2,0,-2,-8,-22,-107,-1,-9,-1,-1,-1,0,4
2006,11,Regular,11/19/06,1:00 PM,FALSE,Raiders,Chiefs,4,home,Chiefs,3,-4,7,0,-3,-3,1,1,-5,1,-34,-6,-9,-101,1,9,3,67,-4,-45,1,0,0,-1,0
2006,11,Regular,11/19/06,1:00 PM,FALSE,Falcons,Ravens,14,home,Ravens,8,4,3,1,6,5,2,0,16,0,142,13,13,143,-3,-34,6,-1,3,9,2,4,1,0,0
2006,11,Regular,11/19/06,1:00 PM,FALSE,Steelers,Browns,-4,away,Steelers,-8,-8,2,-2,1,3,1,1,-5,0,-36,-8,-17,-58,3,10,9,22,2,7,-2,-1,2,-3,3
2006,11,Regular,11/19/06,1:00 PM,FALSE,Bengals,Saints,-15,away,Bengals,14,15,-2,1,2,1,0,0,23,0,210,23,30,238,1,-3,-8,-28,2,15,0,1,1,2,-2
2006,11,Regular,11/19/06,1:00 PM,FALSE,Bills,Texans,-3,away,Bills,3,-1,5,-1,2,-1,0,0,-2,-1,-9,-1,-8,-127,1,10,5,118,2,23,1,2,1,0,2
2006,11,Regular,11/19/06,4:05 PM,FALSE,Seahawks,49ers,6,home,49ers,3,0,3,0,2,5,0,-2,6,0,113,0,-6,-79,-1,-10,13,192,0,9,2,5,-1,-3,0
2006,11,Regular,11/19/06,4:05 PM,FALSE,Lions,Cardinals,7,home,Cardinals,1,-2,3,0,1,0,0,0,-3,0,57,-4,-9,15,-3,-30,9,42,0,6,1,0,0,-1,0
2006,11,Regular,11/19/06,4:15 PM,FALSE,Colts,Cowboys,7,home,Cowboys,2,0,2,0,-3,-2,1,0,-4,1,7,-1,-16,-22,-1,-6,13,29,2,18,1,-1,-1,-1,2
2006,11,Regular,11/19/06,8:15 PM,FALSE,Chargers,Broncos,-8,away,Chargers,-1,-3,0,2,-2,3,2,3,9,0,-16,-6,2,-49,1,10,6,33,1,25,-2,-1,0,-1,2
2006,11,Regular,11/20/06,8:30 PM,FALSE,Giants,Jaguars,16,home,Jaguars,8,5,5,-2,5,5,0,-1,19,1,167,0,-9,27,-1,-8,29,140,4,30,2,4,0,-2,0
2006,12,Regular,11/23/06,12:30 PM,FALSE,Dolphins,Lions,-17,away,Dolphins,-5,1,-6,0,-5,-2,0,2,-7,1,-175,3,11,-10,7,49,-25,-165,-4,-45,-2,-5,0,0,0
2006,12,Regular,11/23/06,4:15 PM,FALSE,Buccaneers,Cowboys,28,home,Cowboys,17,13,2,2,2,2,1,2,22,-2,224,12,9,188,0,-2,13,36,-3,-36,3,4,0,-2,0
2006,12,Regular,11/23/06,8:00 PM,FALSE,Broncos,Chiefs,9,home,Chiefs,6,-4,9,1,0,-2,0,-1,7,1,138,-12,-17,-47,-1,-8,25,185,-3,-19,0,3,0,0,0
2006,12,Regular,11/26/06,1:00 PM,FALSE,Steelers,Ravens,27,home,Ravens,2,1,2,-1,3,0,-1,-3,0,0,103,-1,-15,10,-9,-73,24,93,6,59,1,1,-1,-2,2
2006,12,Regular,11/26/06,1:00 PM,FALSE,Panthers,Commanders,4,home,Commanders,-1,-6,5,0,-2,-1,0,-1,-3,-1,-11,-12,-15,-53,0,3,12,42,2,0,0,1,0,-1,0
2006,12,Regular,11/26/06,1:00 PM,FALSE,Cardinals,Vikings,5,home,Vikings,8,1,8,-1,5,6,0,-1,18,-1,0,-4,-10,-140,1,6,27,140,0,-1,3,1,-2,-2,-3
2006,12,Regular,11/26/06,1:00 PM,FALSE,Texans,Jets,15,home,Jets,-4,-7,3,0,-3,-2,1,0,-13,-1,-30,-15,-22,-32,-3,-5,12,2,-6,-72,1,2,0,-1,0
2006,12,Regular,11/26/06,1:00 PM,FALSE,Bengals,Browns,-30,away,Bengals,-15,-8,-6,-1,-3,-2,-1,1,-25,0,-185,-9,-5,-148,3,34,-23,-37,1,18,-4,-5,1,3,0
2006,12,Regular,11/26/06,1:00 PM,FALSE,Jaguars,Bills,3,home,Bills,-6,1,-8,1,2,-1,-2,-2,-9,2,-82,5,6,53,-3,-16,-12,-135,-6,-53,-2,-2,-1,1,1
2006,12,Regular,11/26/06,1:00 PM,FALSE,Saints,Falcons,-18,away,Saints,1,-8,8,1,-2,2,2,2,15,-2,-94,-12,-6,-280,1,15,20,186,2,30,-1,0,0,0,0
2006,12,Regular,11/26/06,1:00 PM,FALSE,49ers,Rams,3,home,Rams,3,2,1,0,3,5,2,2,12,0,30,11,12,61,2,19,-2,-31,0,1,-1,-1,-1,-1,0
2006,12,Regular,11/26/06,4:05 PM,FALSE,Raiders,Chargers,7,home,Chargers,0,-2,1,1,-3,-4,0,0,-3,1,15,-2,2,-11,-4,-24,-1,26,-3,-7,1,0,0,-1,0
2006,12,Regular,11/26/06,4:15 PM,FALSE,Giants,Titans,3,home,Titans,2,4,-2,0,-5,-5,0,1,-2,2,56,6,7,92,2,14,-11,-36,-2,-13,0,1,2,-2,0
2006,12,Regular,11/26/06,4:15 PM,FALSE,Bears,Patriots,4,home,Patriots,-1,4,-3,-2,0,0,-1,-1,-4,2,28,7,-1,96,-1,-5,-2,-68,-1,50,1,0,2,-1,0
2006,12,Regular,11/26/06,8:15 PM,FALSE,Eagles,Colts,24,home,Colts,7,0,6,1,2,0,-1,-1,5,2,120,-9,-9,32,-2,-10,16,88,1,15,2,1,-2,0,2
2006,12,Regular,11/27/06,8:30 PM,FALSE,Packers,Seahawks,10,home,Seahawks,15,-1,12,4,-2,0,1,1,28,-1,66,-5,0,-118,0,9,28,184,-7,-36,1,1,0,0,-2
2006,13,Regular,11/30/06,8:00 PM,FALSE,Ravens,Bengals,6,home,Bengals,-1,2,-2,-1,-1,-3,-2,-3,-6,1,-22,-5,-11,0,2,7,3,-22,-4,-29,0,0,-1,0,0
2006,13,Regular,12/3/06,1:00 PM,FALSE,Falcons,Commanders,-10,away,Falcons,9,7,1,1,1,2,0,1,16,-1,12,10,22,91,0,4,-6,-79,-3,-30,0,1,0,2,0
2006,13,Regular,12/3/06,1:00 PM,FALSE,49ers,Saints,24,home,Saints,13,2,8,3,5,5,1,1,23,-1,173,3,0,40,-3,-25,26,133,-4,10,4,5,0,-3,0
2006,13,Regular,12/3/06,1:00 PM,FALSE,Lions,Patriots,7,home,Patriots,1,2,2,-3,-1,-3,1,1,-1,0,2,5,0,0,-3,-9,2,2,3,2,2,1,0,-2,0
2006,13,Regular,12/3/06,1:00 PM,FALSE,Cardinals,Rams,-14,away,Cardinals,2,6,-3,-1,-2,0,1,1,10,1,78,12,21,108,3,20,-14,-30,-1,19,-2,-3,0,3,0
2006,13,Regular,12/3/06,1:00 PM,FALSE,Colts,Titans,3,home,Titans,1,-5,7,-1,1,1,0,0,3,1,-69,-6,-3,-188,0,0,6,119,-3,-25,0,1,0,0,0
2006,13,Regular,12/3/06,1:00 PM,FALSE,Chiefs,Browns,3,home,Browns,2,0,3,-1,-2,-2,0,0,-2,0,21,-1,2,-5,-1,1,-3,26,0,-14,2,3,0,0,0
2006,13,Regular,12/3/06,1:00 PM,FALSE,Vikings,Bears,10,home,Bears,-15,-7,-4,-4,-2,-6,0,0,-32,1,-239,-15,-20,-132,-4,-12,-8,-107,-3,-4,-1,-3,1,-1,3
2006,13,Regular,12/3/06,1:00 PM,FALSE,Chargers,Bills,-3,away,Chargers,-2,2,-4,0,4,4,0,0,-3,-1,-105,4,8,29,0,-5,-11,-134,-1,-20,1,0,0,2,0
2006,13,Regular,12/3/06,1:00 PM,FALSE,Jets,Packers,-28,away,Jets,-4,-4,2,-2,-2,3,2,4,6,2,-90,-1,12,-61,2,12,-8,-29,1,9,-4,-4,1,0,0
2006,13,Regular,12/3/06,4:00 PM,FALSE,Cowboys,Giants,-3,away,Cowboys,1,-1,2,0,0,1,0,1,6,-3,31,4,2,15,-1,-2,5,16,2,36,0,1,1,-2,0
2006,13,Regular,12/3/06,4:05 PM,FALSE,Texans,Raiders,-9,away,Texans,11,11,-1,1,2,0,0,0,22,0,178,18,28,194,0,12,-6,-16,2,14,0,2,1,2,0
2006,13,Regular,12/3/06,4:05 PM,FALSE,Jaguars,Dolphins,-14,away,Jaguars,2,2,-1,1,0,2,0,1,8,1,-44,11,20,38,0,0,-12,-82,-6,-46,-1,0,-1,2,0
2006,13,Regular,12/3/06,4:15 PM,FALSE,Buccaneers,Steelers,17,home,Steelers,-3,2,-6,1,-2,0,0,0,-12,-2,13,-8,-9,47,-4,-24,1,-34,-3,-25,2,1,-1,-2,0
2006,13,Regular,12/3/06,8:15 PM,FALSE,Seahawks,Broncos,-3,away,Seahawks,2,-1,3,0,1,-2,1,1,-2,-1,32,-6,-7,-41,2,16,3,73,-7,-55,0,0,3,1,-2
2006,13,Regular,12/4/06,8:30 PM,FALSE,Panthers,Eagles,3,home,Eagles,0,2,-1,-1,3,4,0,0,7,-1,25,-1,2,35,1,8,4,-10,1,5,-1,0,0,-2,0
2006,14,Regular,12/7/06,8:00 PM,FALSE,Browns,Steelers,20,home,Steelers,15,0,15,0,7,4,-1,-1,25,1,234,-10,-16,-51,0,0,41,285,-1,-35,2,5,0,-1,0
2006,14,Regular,12/10/06,1:00 PM,FALSE,Raiders,Bengals,17,home,Bengals,14,2,8,4,0,-3,-1,-3,9,0,216,-2,-10,125,-4,-21,23,91,-1,2,3,2,0,2,0
2006,14,Regular,12/10/06,1:00 PM,FALSE,Vikings,Lions,-10,away,Vikings,-1,9,-13,3,-3,-3,0,1,-13,-1,-48,14,19,127,2,8,-34,-175,-1,0,-4,-4,2,2,2
2006,14,Regular,12/10/06,1:00 PM,FALSE,Ravens,Chiefs,-10,away,Ravens,-1,2,-4,1,2,4,0,0,1,0,-100,-6,0,-142,5,37,-4,42,0,-40,0,0,0,2,0
2006,14,Regular,12/10/06,1:00 PM,FALSE,Patriots,Dolphins,21,home,Dolphins,7,6,-1,2,-4,-3,1,1,4,2,126,4,2,118,-4,-18,6,8,-6,-41,1,4,-3,0,0
2006,14,Regular,12/10/06,1:00 PM,FALSE,Falcons,Buccaneers,-11,away,Falcons,0,2,-4,2,2,2,-1,-1,8,0,-8,8,14,51,-1,-2,-5,-59,0,0,0,0,2,-1,-2
2006,14,Regular,12/10/06,1:00 PM,FALSE,Eagles,Commanders,-2,away,Eagles,6,2,4,0,3,6,0,0,25,-1,152,1,5,41,2,17,18,111,9,48,-2,1,-1,2,-2
2006,14,Regular,12/10/06,1:00 PM,FALSE,Giants,Panthers,-14,away,Giants,7,11,-4,0,1,-2,-2,0,9,-1,156,17,28,246,1,5,-20,-90,5,27,-2,-2,0,3,0
2006,14,Regular,12/10/06,1:00 PM,FALSE,Colts,Jaguars,27,home,Jaguars,0,-11,10,1,-5,-7,0,-1,-15,1,108,-17,-36,-233,-1,-1,22,341,-4,-40,0,2,0,0,1
2006,14,Regular,12/10/06,1:00 PM,FALSE,Titans,Texans,-6,away,Titans,-7,-1,-4,-2,-3,-2,1,1,-9,0,-178,-2,-6,-67,0,-11,-3,-111,-1,-2,0,-1,-1,-1,0
2006,14,Regular,12/10/06,4:05 PM,FALSE,Seahawks,Cardinals,6,home,Cardinals,-1,2,0,-3,1,1,0,-1,7,0,-3,1,6,4,-3,-15,4,-7,3,37,0,0,-3,1,0
2006,14,Regular,12/10/06,4:05 PM,FALSE,Packers,49ers,-11,away,Packers,-6,-4,-2,0,-3,-3,1,0,-14,0,-80,-10,-5,-87,0,-5,-9,7,2,15,1,1,1,2,0
2006,14,Regular,12/10/06,4:15 PM,FALSE,Broncos,Chargers,28,home,Chargers,3,2,4,-3,6,3,0,-2,-2,-2,91,-2,-7,110,-3,-19,8,-19,3,28,5,5,0,0,0
2006,14,Regular,12/10/06,4:15 PM,FALSE,Bills,Jets,-18,away,Bills,2,2,0,0,3,5,0,2,18,1,-43,12,20,-1,2,26,-4,-42,1,5,0,-1,0,2,-2
2006,14,Regular,12/10/06,8:15 PM,FALSE,Saints,Cowboys,-25,away,Saints,-12,-5,-8,1,-8,-7,0,0,-24,0,-189,-10,-5,-146,1,11,-20,-43,-1,-11,-3,-2,0,2,0
2006,14,Regular,12/11/06,8:30 PM,FALSE,Bears,Rams,-15,away,Bears,6,8,-2,0,0,5,3,3,23,1,61,21,32,132,3,24,-12,-71,0,5,2,1,0,1,-2
2006,15,Regular,12/14/06,8:00 PM,FALSE,49ers,Seahawks,-10,away,49ers,7,8,-3,2,-2,-4,-1,0,4,-2,-90,6,12,48,3,10,-11,-138,-7,-67,-2,-2,0,2,0
2006,15,Regular,12/16/06,8:00 PM,FALSE,Cowboys,Falcons,-10,away,Cowboys,-2,1,-2,-1,-1,0,1,2,1,-1,24,-3,0,-9,1,1,0,33,4,36,1,1,0,1,-2
2006,15,Regular,12/17/06,1:00 PM,FALSE,Steelers,Panthers,-34,away,Steelers,-8,0,-7,-1,-7,-4,0,1,-11,-1,-66,11,19,50,2,7,-32,-116,6,55,-2,-2,0,2,-1
2006,15,Regular,12/17/06,1:00 PM,FALSE,Browns,Ravens,10,home,Ravens,1,-2,1,2,7,4,0,-1,6,1,137,-10,-8,63,-5,-48,19,74,-3,-20,0,1,2,-1,0
2006,15,Regular,12/17/06,1:00 PM,FALSE,Commanders,Saints,-6,away,Commanders,-4,3,-7,0,3,4,1,2,4,-1,-84,8,10,6,1,-3,-7,-90,1,1,1,-1,0,1,0
2006,15,Regular,12/17/06,1:00 PM,FALSE,Jets,Vikings,-13,away,Jets,-6,-6,1,-1,-5,-1,1,0,-13,-1,-84,-5,0,-78,1,12,-14,-6,1,1,0,-2,-1,0,0
2006,15,Regular,12/17/06,1:00 PM,FALSE,Texans,Patriots,33,home,Patriots,2,1,0,1,4,6,1,1,12,-1,32,3,-1,32,-3,-30,16,0,-2,-56,1,5,0,-4,1
2006,15,Regular,12/17/06,1:00 PM,FALSE,Lions,Packers,8,home,Packers,9,3,5,1,5,3,0,-2,18,-1,161,4,11,80,-5,-41,12,81,3,32,1,4,0,1,0
2006,15,Regular,12/17/06,1:00 PM,FALSE,Buccaneers,Bears,3,home,Bears,16,10,5,1,-1,-2,0,0,15,-1,89,4,-2,12,2,22,15,77,-1,6,1,3,0,-1,0
2006,15,Regular,12/17/06,1:00 PM,FALSE,Dolphins,Bills,21,home,Bills,1,3,-1,-1,2,-1,-1,-3,-4,0,74,-1,-14,86,1,-4,9,-12,3,-8,0,-1,2,-2,0
2006,15,Regular,12/17/06,1:00 PM,FALSE,Jaguars,Titans,7,home,Titans,-18,-10,-7,-1,-10,-11,0,-1,-48,0,-298,-14,-22,-146,-1,-2,-25,-152,2,15,-2,-4,-1,-3,6
2006,15,Regular,12/17/06,4:05 PM,FALSE,Broncos,Cardinals,-17,away,Broncos,-9,-3,-4,-2,-2,0,1,1,-12,0,-67,-1,4,-61,2,14,-18,-6,5,47,-2,-3,-1,1,2
2006,15,Regular,12/17/06,4:15 PM,FALSE,Rams,Raiders,-20,away,Rams,4,6,-2,0,2,-3,-1,-1,0,1,9,14,17,100,0,-8,-17,-91,-1,19,-2,-2,2,3,0
2006,15,Regular,12/17/06,4:15 PM,FALSE,Eagles,Giants,-14,away,Eagles,1,0,-4,5,-2,-1,1,1,3,2,-24,9,12,49,-1,-4,-8,-73,-7,-48,-1,2,1,1,-2
2006,15,Regular,12/17/06,8:05 PM,FALSE,Chiefs,Chargers,11,home,Chargers,0,-9,8,1,-2,-2,1,0,-5,1,112,-15,-18,-63,-4,-25,17,175,4,38,1,2,-1,1,0
2006,15,Regular,12/18/06,8:30 PM,FALSE,Bengals,Colts,18,home,Colts,7,7,-1,1,3,-1,-1,0,4,-1,116,15,8,137,-3,-31,-1,-21,3,25,3,1,0,0,0
2006,16,Regular,12/21/06,8:00 PM,FALSE,Vikings,Packers,2,home,Packers,16,11,2,3,5,5,0,-1,31,2,215,16,31,246,-2,-11,2,-31,-6,-33,0,3,1,1,-2
2006,16,Regular,12/23/06,8:00 PM,FALSE,Chiefs,Raiders,-11,away,Chiefs,-1,1,-1,-1,4,1,-2,-2,1,0,15,15,13,53,2,25,-14,-38,2,5,-2,-2,3,1,0
2006,16,Regular,12/24/06,1:00 PM,FALSE,Patriots,Jaguars,-3,away,Patriots,-10,-2,-7,-1,-3,-4,0,0,-24,0,-20,-11,-16,-47,0,-7,-8,27,0,9,-1,-1,1,0,0
2006,16,Regular,12/24/06,1:00 PM,FALSE,Ravens,Steelers,-24,away,Ravens,-7,-4,-6,3,-4,2,1,2,1,-1,-108,-2,11,-68,5,17,-15,-40,-7,-57,-1,-1,0,0,0
2006,16,Regular,12/24/06,1:00 PM,FALSE,Colts,Texans,3,home,Texans,3,-5,8,0,4,6,1,1,20,1,35,-5,-4,-42,0,0,24,77,2,10,1,0,-1,0,0
2006,16,Regular,12/24/06,1:00 PM,FALSE,Saints,Giants,-23,away,Saints,-16,-5,-10,-1,-5,-10,-4,-5,-41,1,-217,-4,-7,-64,1,6,-35,-153,5,52,-3,-5,2,1,0
2006,16,Regular,12/24/06,1:00 PM,FALSE,Commanders,Rams,6,home,Rams,3,6,-3,0,2,3,0,0,14,2,243,12,12,222,1,6,1,21,4,-28,-2,-1,0,0,0
2006,16,Regular,12/24/06,1:00 PM,FALSE,Bears,Lions,-5,away,Bears,-4,5,-7,-2,-3,-4,1,2,-11,1,-27,1,0,22,1,13,-12,-49,4,44,-1,-3,1,0,0
2006,16,Regular,12/24/06,1:00 PM,FALSE,Buccaneers,Browns,-15,away,Buccaneers,-9,-1,-7,-1,-4,-5,-1,-1,-22,-1,-168,-6,2,-106,0,17,-24,-62,-1,5,-1,-5,-1,3,0
2006,16,Regular,12/24/06,1:00 PM,FALSE,Titans,Bills,-1,away,Titans,4,3,-1,2,-4,-5,0,1,0,1,-28,6,14,70,2,13,-16,-98,-6,-31,1,3,0,2,0
2006,16,Regular,12/24/06,1:00 PM,FALSE,Panthers,Falcons,-7,away,Panthers,-7,5,-11,-1,-5,-6,0,1,-20,-1,-17,5,13,83,0,-6,-33,-100,-4,-27,-1,-1,0,2,0
2006,16,Regular,12/24/06,4:05 PM,FALSE,Cardinals,49ers,-6,away,Cardinals,-7,-6,-2,1,-6,-7,0,0,-24,-1,-149,0,3,-75,2,-2,-29,-74,-2,-10,0,-3,0,1,0
2006,16,Regular,12/24/06,4:15 PM,FALSE,Bengals,Broncos,1,home,Broncos,-6,-5,-4,3,-1,-2,-1,0,-16,1,-56,-9,-17,-34,1,4,0,-22,-5,-36,-1,-1,-1,-1,0
2006,16,Regular,12/24/06,4:15 PM,FALSE,Chargers,Seahawks,-3,away,Chargers,4,2,0,2,6,5,0,0,12,0,-26,7,7,-11,5,19,0,-15,-4,-35,0,1,0,2,0
2006,16,Regular,12/25/06,5:00 PM,FALSE,Eagles,Cowboys,-16,away,Eagles,-4,-3,-5,4,-4,-5,0,2,-16,-3,-225,-1,6,-104,1,8,-23,-121,-4,-35,0,-1,1,1,0
2006,16,Regular,12/25/06,8:30 PM,FALSE,Jets,Dolphins,-3,away,Jets,2,0,3,-1,-6,-5,0,-1,-2,-1,-71,4,2,-100,2,9,-6,29,6,66,1,-1,-1,0,0
2006,17,Regular,12/30/06,8:00 PM,FALSE,Giants,Commanders,-6,away,Giants,-2,5,-2,-5,-3,-3,1,2,1,-2,38,10,6,171,0,-4,-5,-133,5,59,1,-1,1,1,0
2006,17,Regular,12/31/06,1:00 PM,FALSE,Browns,Texans,8,home,Texans,-8,-5,-1,-2,-3,-4,0,-1,-22,-1,-127,-16,-20,-96,0,-5,-2,-31,-1,-26,1,1,-2,0,2
2006,17,Regular,12/31/06,1:00 PM,FALSE,Seahawks,Buccaneers,-16,away,Seahawks,-13,-6,-2,-5,-5,-5,0,1,-23,1,-57,-1,-2,-35,0,4,-21,-22,5,31,-1,-2,1,0,0
2006,17,Regular,12/31/06,1:00 PM,FALSE,Raiders,Jets,20,home,Jets,7,2,5,0,7,6,-1,-3,18,2,57,7,4,28,-1,-7,15,29,-3,-1,2,4,-2,-1,0
2006,17,Regular,12/31/06,1:00 PM,FALSE,Panthers,Saints,-10,away,Panthers,-7,-5,-2,0,0,-2,0,0,-9,0,-16,-3,2,29,5,18,-16,-45,2,19,1,0,1,1,-2
2006,17,Regular,12/31/06,1:00 PM,FALSE,Steelers,Bengals,-6,away,Steelers,-14,-4,-13,3,-1,2,0,0,-20,0,-187,1,10,-24,-1,-5,-29,-163,-1,-61,-1,-2,-1,-1,0
2006,17,Regular,12/31/06,1:00 PM,FALSE,Jaguars,Chiefs,5,home,Chiefs,-1,-3,3,-1,1,2,1,1,3,0,-2,-7,-15,-59,0,-12,18,57,0,-3,0,-1,1,1,1
2006,17,Regular,12/31/06,1:00 PM,FALSE,Patriots,Titans,-17,away,Patriots,-2,1,-4,1,-1,0,-1,0,5,-3,-72,-2,8,-36,3,9,-6,-36,1,-10,-4,-3,1,2,1
2006,17,Regular,12/31/06,1:00 PM,FALSE,Lions,Cowboys,-8,away,Lions,-3,-2,0,-1,-3,-7,-1,0,-15,-4,3,-5,-10,30,-1,-15,-4,-27,-3,-20,-1,-2,3,0,1
2006,17,Regular,12/31/06,1:00 PM,FALSE,Rams,Vikings,-20,away,Rams,-6,-5,-2,1,1,2,-1,-1,-6,1,-123,2,4,-37,4,14,-14,-86,1,-27,0,0,0,2,-2
2006,17,Regular,12/31/06,4:15 PM,FALSE,Bills,Ravens,12,home,Ravens,8,6,1,1,1,1,-1,-1,14,1,74,3,1,2,-3,-23,16,72,2,5,0,3,-1,-1,2
2006,17,Regular,12/31/06,4:15 PM,FALSE,Cardinals,Chargers,7,home,Chargers,4,0,3,1,-1,-1,0,0,7,0,-57,-2,-6,-128,2,7,11,71,-8,-78,-1,-2,-1,1,2
2006,17,Regular,12/31/06,4:15 PM,FALSE,Dolphins,Colts,5,home,Colts,5,6,-1,0,0,-1,0,0,4,1,45,4,1,78,-2,-6,5,-33,2,25,1,-1,1,-1,0
2006,17,Regular,12/31/06,4:15 PM,FALSE,49ers,Broncos,-3,away,49ers,2,2,-4,4,-6,-7,-1,-2,-12,1,-35,4,1,39,-1,-3,-12,-74,0,-12,1,1,1,1,0
2006,17,Regular,12/31/06,4:15 PM,FALSE,Falcons,Eagles,7,home,Eagles,0,2,-4,2,-3,-6,0,-2,-21,0,15,0,1,131,-5,-37,-17,-116,2,9,0,0,1,-1,0
2006,17,Regular,12/31/06,8:15 PM,FALSE,Packers,Bears,-19,away,Packers,-7,-9,1,1,-9,-7,1,1,-24,0,-57,-13,-14,-95,0,4,-10,38,3,9,-1,-1,1,4,-4
2006,Wildcard,Playoff,1/6/07,4:30 PM,FALSE,Chiefs,Colts,15,home,Colts,21,10,11,0,5,1,-1,-1,35,2,309,17,15,165,-3,-20,23,144,1,27,1,2,-1,1,0
2006,Wildcard,Playoff,1/6/07,8:00 PM,FALSE,Cowboys,Seahawks,1,home,Seahawks,5,1,1,3,1,2,1,1,11,4,48,1,7,72,-2,-21,6,-24,-5,-59,1,3,-1,2,-1
2006,Wildcard,Playoff,1/7/07,1:00 PM,FALSE,Jets,Patriots,21,home,Patriots,8,0,10,-2,8,5,-1,-2,13,0,11,-2,-7,-77,-2,-10,22,88,3,12,3,3,0,-1,2
